name,type,start_time,duration,"mosi","miso"
"SPI","result",7.83202464,0.00084864,0x87,0xF8
"SPI","disable",7.83291536,0.00000016,,
"SPI","enable",7.8330384,0.00000016,,
"SPI","result",7.83315808,0.0008488,0x47,0xFE
"SPI","disable",7.83403504,0.00000016,,
"SPI","enable",7.83411888,0.00000016,,
"SPI","result",7.83429168,0.0008488,0x01,0xB8
"SPI","disable",7.83516992,0.00000016,,
"SPI","enable",7.83526048,0.00000016,,
"SPI","result",7.83542528,0.00084864,0x6B,0xB8
"SPI","disable",7.83631136,0.00000016,,
"SPI","enable",7.8363992,0.00000016,,
"SPI","result",7.83655888,0.00084864,0x87,0x94
"SPI","disable",7.83843456,0.00000016,,
"SPI","enable",7.8386832,0.00000016,,
"SPI","result",7.83882592,0.0008488,0x47,0xFE
"SPI","disable",7.839716,0.00000016,,
"SPI","enable",7.83979984,0.00000016,,
"SPI","result",7.83995952,0.0008488,0x01,0xB8
"SPI","disable",7.84085088,0.00000016,,
"SPI","enable",7.84094144,0.00000016,,
"SPI","result",7.84109312,0.00084864,0x6B,0xB8
"SPI","disable",7.84197424,0.00000016,,
"SPI","enable",7.84206208,0.00000016,,
"SPI","result",7.84222672,0.00084864,0x87,0x94
"SPI","disable",7.84311296,0.00000016,,
"SPI","enable",7.8433616,0.00000016,,
"SPI","result",7.8434736,0.00084864,0x47,0xFE
"SPI","disable",7.84434976,0.00000016,,
"SPI","enable",7.8444336,0.00000016,,
"SPI","result",7.8446072,0.00084864,0x01,0xB8
"SPI","disable",7.84548448,0.00000016,,
"SPI","enable",7.84557504,0.00000016,,
"SPI","result",7.84574064,0.0008488,0x6B,0xB8
"SPI","disable",7.84662608,0.00000016,,
"SPI","enable",7.84671376,0.00000016,,
"SPI","result",7.84687424,0.0008488,0x87,0x94
"SPI","disable",7.8477648,0.00000016,,
"SPI","enable",7.84801328,0.00000016,,
"SPI","result",7.84812112,0.0008488,0x47,0xFE
"SPI","disable",7.84901008,0.00000016,,
"SPI","enable",7.84909392,0.00000016,,
"SPI","result",7.84925472,0.0008488,0x01,0xB8
"SPI","disable",7.85014496,0.00000016,,
"SPI","enable",7.85023552,0.00000016,,
"SPI","result",7.85038832,0.00084864,0x6B,0xB8
"SPI","disable",7.852028,0.00000016,,
"SPI","enable",7.85211584,0.00000016,,
"SPI","result",7.85231536,0.0008488,0x87,0x94
"SPI","disable",7.85320288,0.00000016,,
"SPI","enable",7.85345152,0.00000016,,
"SPI","result",7.85356224,0.0008488,0x47,0xFE
"SPI","disable",7.85444816,0.00000016,,
"SPI","enable",7.85453216,0.00000016,,
"SPI","result",7.85469584,0.0008488,0x01,0xB8
"SPI","disable",7.85558304,0.00000016,,
"SPI","enable",7.8556736,0.00000016,,
"SPI","result",7.85582944,0.00084864,0x6B,0xB8
"SPI","disable",7.85675216,0.00000016,,
"SPI","enable",7.85684,0.00000016,,
"SPI","result",7.85696304,0.00084864,0x87,0x94
"SPI","disable",7.85783664,0.00000016,,
"SPI","enable",7.85808528,0.00000016,,
"SPI","result",7.85820992,0.00084864,0x47,0xFE
"SPI","disable",7.8591,0.00000016,,
"SPI","enable",7.85918384,0.00000016,,
"SPI","result",7.85934352,0.00084864,0x01,0xB8
"SPI","disable",7.8602168,0.00000016,,
"SPI","enable",7.86030736,0.00000016,,
"SPI","result",7.86047696,0.0008488,0x6B,0xB8
"SPI","disable",7.86135824,0.00000016,,
"SPI","enable",7.86144592,0.00000016,,
"SPI","result",7.86161056,0.0008488,0x87,0x94
"SPI","disable",7.86249696,0.00000016,,
"SPI","enable",7.8627456,0.00000016,,
"SPI","result",7.86285744,0.0008488,0x47,0xFE
"SPI","disable",7.86465712,0.00000016,,
"SPI","enable",7.86474112,0.00000016,,
"SPI","result",7.86489792,0.00084864,0x01,0xB8
"SPI","disable",7.86577392,0.00000016,,
"SPI","enable",7.86586448,0.00000016,,
"SPI","result",7.86603152,0.00084864,0x6B,0xB8
"SPI","disable",7.86691552,0.00000016,,
"SPI","enable",7.8670032,0.00000016,,
"SPI","result",7.86716496,0.0008488,0x87,0x94
"SPI","disable",7.86805408,0.00000016,,
"SPI","enable",7.86830272,0.00000016,,
"SPI","result",7.868412,0.00084864,0x47,0xFE
"SPI","disable",7.86929088,0.00000016,,
"SPI","enable",7.86937472,0.00000016,,
"SPI","result",7.86954544,0.0008488,0x01,0xB8
"SPI","disable",7.87042576,0.00000016,,
"SPI","enable",7.87051632,0.00000016,,
"SPI","result",7.87067904,0.0008488,0x6B,0xB8
"SPI","disable",7.8715672,0.00000016,,
"SPI","enable",7.87165488,0.00000016,,
"SPI","result",7.87181264,0.0008488,0x87,0x94
"SPI","disable",7.87268784,0.00000016,,
"SPI","enable",7.87293648,0.00000016,,
"SPI","result",7.87305952,0.0008488,0x47,0xFE
"SPI","disable",7.87393312,0.00000016,,
"SPI","enable",7.87401696,0.00000016,,
"SPI","result",7.87419312,0.0008488,0x01,0xB8
"SPI","disable",7.875068,0.00000016,,
"SPI","enable",7.87515856,0.00000016,,
"SPI","result",7.87532672,0.00084864,0x6B,0xB8
"SPI","disable",7.87648656,0.00000016,,
"SPI","enable",7.87657424,0.00000016,,
"SPI","result",7.87668688,0.0008488,0x87,0x94
"SPI","disable",7.87757088,0.00000016,,
"SPI","enable",7.87781952,0.00000016,,
"SPI","result",7.87793392,0.00084864,0x47,0xFE
"SPI","disable",7.87881632,0.00000016,,
"SPI","enable",7.87890016,0.00000016,,
"SPI","result",7.87906736,0.0008488,0x01,0xB8
"SPI","disable",7.87995104,0.00000016,,
"SPI","enable",7.8800416,0.00000016,,
"SPI","result",7.88020096,0.0008488,0x6B,0xB8
"SPI","disable",7.881084,0.00000016,,
"SPI","enable",7.88117184,0.00000016,,
"SPI","result",7.88133456,0.00084864,0x87,0x94
"SPI","disable",7.88222272,0.00000016,,
"SPI","enable",7.88247136,0.00000016,,
"SPI","result",7.88258144,0.0008488,0x47,0xFE
"SPI","disable",7.883468,0.00000016,,
"SPI","enable",7.883552,0.00000016,,
"SPI","result",7.88371504,0.00084864,0x01,0xB8
"SPI","disable",7.88460288,0.00000016,,
"SPI","enable",7.88469344,0.00000016,,
"SPI","result",7.88484864,0.00084864,0x6B,0xB8
"SPI","disable",7.88572624,0.00000016,,
"SPI","enable",7.88581408,0.00000016,,
"SPI","result",7.88598208,0.0008488,0x87,0x94
"SPI","disable",7.88761424,0.00000016,,
